Id,Note Id,Related to Id,Related to Type
48353179,70048958505,70181814440,Contact
48353198,70048958524,70182161340,Contact
48353205,70048958531,70182209944,Contact
48353216,70048958542,70181907357,Contact
48353228,70048958554,70182188696,Contact
48353230,70048958556,70182316406,Contact
48353231,70048958557,70182292947,Contact
48353258,70048958584,70182538925,Contact
48353260,70048958586,70073143519,Contact
48353268,70048958594,70073146894,Contact
48353270,70048958596,70182538928,Contact
48353277,70048958603,70182538972,Contact
48353286,70048958612,70182539010,Contact
48353293,70048958619,70084262427,Contact
48353295,70048958621,70124605556,Contact
48353296,70048958622,70127389096,Contact
48353348,70048958673,70159263134,Contact
48353353,70048958678,70161808740,Contact
48353365,70048958690,70161808766,Contact
48353376,70048958701,70161808770,Contact
48353387,70048958712,70179883704,Contact
48353505,70048958830,70182709360,Contact
48353507,70048958832,70181576192,Contact
48353512,70048958837,70181699559,Contact
48353517,70048958842,70182538755,Contact
48353522,70048958847,70182538900,Contact
48353528,70048958853,70182682132,Contact
48353529,70048958854,70180623902,Contact
48353532,70048958857,70182007191,Contact
48353536,70048958861,70182504322,Contact
48353538,70048958863,70180677415,Contact
48353540,70048958865,70182523119,Contact
48353546,70048958871,70182544669,Contact
48353547,70048958872,70180677430,Contact
48353548,70048958873,70182555431,Contact
48353552,70048958877,70180828434,Contact
48353554,70048958879,70182579024,Contact
48353557,70048958882,70182593099,Contact
48353563,70048958888,70181941180,Contact
48353566,70048958891,70180966125,Contact
48353590,70048958915,70182152214,Contact
48353593,70048958918,70182163449,Contact
48353597,70048958922,70182262603,Contact
48353599,70048958924,70182289393,Contact
48353600,70048958925,70181024423,Contact
48353603,70048958928,70181694233,Contact
48353619,70048958944,70181512246,Contact
48353621,70048958946,70181678700,Contact
48353623,70048958948,70181815059,Contact
48353794,70048959118,70182644547,Contact
48353905,70048959229,70182538899,Contact
48353915,70048959239,70182790214,Contact
48353917,70048959241,70182282362,Contact
48354208,70048959531,70136274504,Contact
48354292,70048959615,70182700241,Contact
48355569,70048960892,70182691187,Contact
48355593,70048960916,70181484924,Contact
48355642,70048960965,70159752572,Contact
48355680,70048961003,70182539775,Contact
48355722,70048961045,70180285365,Contact
48356387,70048961710,70182788484,Contact
48356476,70048961799,70182788138,Contact
48356684,70048962007,70182794359,Contact
48356774,70048962097,70182794083,Contact
48356841,70048962164,70182791931,Contact
48357020,70048962343,70179801636,Contact
48357114,70048962437,70181787195,Contact
48357139,70048962462,70138999110,Contact
48357155,70048962478,70182790335,Contact
48357197,70048962520,70182788582,Contact
48357618,70048962943,70182796616,Contact
48357680,70048963005,70138999110,Contact
48357706,70048963031,70182782226,Contact
48357711,70048963036,70182782226,Contact
48357868,70048963193,70182539012,Contact
48358192,70048963517,70182539016,Contact
48358280,70048963605,70182538722,Contact
48358392,70048963717,70182538752,Contact
48358425,70048963750,70128387647,Contact
48358549,70048963874,0,Contact
48358550,70048963874,70182797121,Contact
48358570,70048963894,70182538760,Contact
48358610,70048963934,70182538809,Contact
48358765,70048964089,70181787195,Contact
48358974,70048964298,70182538832,Contact
48359023,70048964347,70182538834,Contact
48359251,70048964575,70182538928,Contact
48359332,70048964656,70182538928,Contact
48359372,70048964696,70182538942,Contact
48359394,70048964718,70081910343,Contact
48359474,70048964798,70175906556,Contact
48359563,70048964887,70182538944,Contact
48359578,70048964902,70182020906,Contact
48359615,70048964939,70182538977,Contact
48359656,70048964980,70182008807,Contact
48359666,70048964990,70182538770,Contact
48359681,70048965005,70181515184,Contact
48359702,70048965026,70182538786,Contact
48359736,70048965060,70182538790,Contact
48359787,70048965111,70182538800,Contact
48359794,70048965118,70124661546,Contact
48359844,70048965168,70182538841,Contact
48359869,70048965193,70182538846,Contact
48359898,70048965222,70182538847,Contact
48359934,70048965258,70182622327,Contact
48359936,70048965260,70182538857,Contact
48359962,70048965286,70182538886,Contact
48359999,70048965323,70182020906,Contact
48360006,70048965330,70182538687,Contact
48360046,70048965371,70182538889,Contact
48360062,70048965387,70182538988,Contact
48360081,70048965406,70182538794,Contact
48360092,70048965417,70182538988,Contact
48360126,70048965451,70182539005,Contact
48360129,70048965454,70180919412,Contact
48360146,70048965471,70182745384,Contact
48360182,70048965507,70180007205,Contact
48360294,70048965619,70147523272,Contact
48360317,70048965642,70182745384,Contact
48360346,70048965671,70129050869,Contact
48360363,70048965688,70182740954,Contact
48360372,70048965697,70182745384,Contact
48360429,70048965755,70182708912,Contact
48360451,70048965777,70182643826,Contact
48360600,70048965926,70182538850,Contact
48360727,70048966053,70182538955,Contact
48360816,70048966142,70182653147,Contact
48360883,70048966209,70182652805,Contact
48360924,70048966250,70182652895,Contact
48361005,70048966331,70182652999,Contact
48361043,70048966369,70108106019,Contact
48361067,70048966393,70152083170,Contact
48361100,70048966426,70157509167,Contact
48361162,70048966488,70180732381,Contact
48361200,70048966526,70181083185,Contact
48361248,70048966574,70181551246,Contact
48361258,70048966584,70180991365,Contact
48361409,70048966736,70182747465,Contact
48361410,70048966737,70182747465,Contact
48361425,70048966752,70182762154,Contact
48361438,70048966765,70182645878,Contact
48361459,70048966786,70147523272,Contact
48361789,70048967116,70182539006,Contact
48361814,70048967141,70182539006,Contact
48361826,70048967153,70182538726,Contact
48361843,70048967170,70182538726,Contact
48361856,70048967183,70182538733,Contact
48361870,70048967197,70182538733,Contact
48361885,70048967212,70182538775,Contact
48361957,70048967284,70182538775,Contact
48362009,70048967336,70182538807,Contact
48362026,70048967353,70182538807,Contact
48362089,70048967416,70182538824,Contact
48362093,70048967420,70182538824,Contact
48362094,70048967421,70182538824,Contact
48362106,70048967433,70182538831,Contact
48362138,70048967465,70182538831,Contact
48362169,70048967496,70182538859,Contact
48362177,70048967504,70182538859,Contact
48362191,70048967518,70182538867,Contact
48362201,70048967528,70182538868,Contact
48362222,70048967549,70147523272,Contact
48362273,70048967600,70182538879,Contact
48362370,70048967697,70182538879,Contact
48362446,70048967773,70182279291,Contact
48362508,70048967835,70182538760,Contact
48362548,70048967875,0,Contact
48362549,70048967875,70182800055,Contact
48362554,70048967880,70182800055,Contact
48362589,70048967915,70182538760,Contact
48362602,70048967928,70182524018,Contact
48362731,70048968057,70182538760,Contact
48362754,70048968080,70182538905,Contact
48362777,70048968103,70182538905,Contact
48362789,70048968115,70182538699,Contact
48362952,70048968278,70182644242,Contact
48363013,70048968339,70182538707,Contact
48363031,70048968357,70181960190,Contact
48363155,70048968482,70182574800,Contact
48363169,70048968496,0,Contact
48363170,70048968496,70182801345,Contact
48363188,70048968514,70182538933,Contact
48363371,70048968697,70182801073,Contact
48363386,70048968712,70182538697,Contact
48363406,70048968732,70182538946,Contact
48363425,70048968751,70182538966,Contact
48363498,70048968824,70182312475,Contact
48363565,70048968892,70182017769,Contact
48363659,70048968986,70182003873,Contact
48363738,70048969065,70182538760,Contact
48363775,70048969102,0,Contact
48363776,70048969102,70182801854,Contact
48363811,70048969137,70181980706,Contact
48363851,70048969176,70181976272,Contact
48363919,70048969244,70181971700,Contact
48363959,70048969284,70181257362,Contact
48363998,70048969323,70181971700,Contact
48364067,70048969392,70179801636,Contact
48364187,70048969512,70179554698,Contact
48364195,70048969520,70182279291,Contact
48364229,70048969554,70182538968,Contact
48364252,70048969577,70182538969,Contact
48364313,70048969638,70179148754,Contact
48364490,70048969815,70178611725,Contact
48364531,70048969856,70178833984,Contact
48364559,70048969884,70178552427,Contact
48364560,70048969885,70182538984,Contact
48364683,70048970008,70177465408,Contact
48364695,70048970020,70182538985,Contact
48364719,70048970044,70173745577,Contact
48364720,70048970045,70182539001,Contact
48364735,70048970060,70182539011,Contact
48364764,70048970089,70173694798,Contact
48364765,70048970090,70182539021,Contact
48364789,70048970114,70173496370,Contact
48364790,70048970115,70182538723,Contact
48364802,70048970127,70182797121,Contact
48364803,70048970128,70169911700,Contact
48364815,70048970140,70182682132,Contact
48364820,70048970145,70182504322,Contact
48364833,70048970158,70182538727,Contact
48364835,70048970160,70136763377,Contact
48364859,70048970184,70182538727,Contact
48364867,70048970192,70182538928,Contact
48364901,70048970226,70135117010,Contact
48364970,70048970295,70182523119,Contact
48365087,70048970412,70182524018,Contact
48365102,70048970427,70181590167,Contact
48365127,70048970452,70181886879,Contact
48365175,70048970500,70182524018,Contact
48365188,70048970513,70181457179,Contact
48365221,70048970546,70181597584,Contact
48365229,70048970554,70182538729,Contact
48365270,70048970595,70182538737,Contact
48365362,70048970687,70182544669,Contact
48365400,70048970725,70182673483,Contact
48365513,70048970839,70182794596,Contact
48365545,70048970871,70181828043,Contact
48365546,70048970872,70181828043,Contact
48366628,70048971973,0,Contact
48366629,70048971973,70182809545,Contact
48366838,70048972186,0,Contact
48366839,70048972186,70182810170,Contact
48366843,70048972190,70182810170,Contact
48368574,70048973931,70182732806,Contact
48368620,70048973977,70182801370,Contact
48368863,70048974220,70182813222,Contact
48368893,70048974250,70182801345,Contact
48368895,70048974252,70182812386,Contact
48368923,70048974280,70182801854,Contact
48368960,70048974317,70182811545,Contact
48369001,70048974358,70182809545,Contact
48369040,70048974397,70182811242,Contact
48369071,70048974428,70182808884,Contact
48369074,70048974431,70182808884,Contact
48369369,70048974726,70182421184,Contact
48369443,70048974800,70182403901,Contact
48369448,70048974805,70182418201,Contact
48369560,70048974917,70182538837,Contact
48369605,70048974962,70182466916,Contact
48369625,70048974982,70182466916,Contact
48369641,70048974998,70182700495,Contact
48369699,70048975056,70182474515,Contact
48369996,70048975353,0,Contact
48369997,70048975353,70182814736,Contact
48370048,70048975404,70181342129,Contact
48370113,70048975469,70182814736,Contact
48370153,70048975509,70182814736,Contact
48371100,70048976456,70182814420,Contact
48371310,70048976666,70182474430,Contact
48371368,70048976724,70182503190,Contact
48371408,70048976764,70182515024,Contact
48371484,70048976840,70182815523,Contact
48371532,70048976888,70182815523,Contact
48371565,70048976921,70182515726,Contact
48371604,70048976960,70182515726,Contact
48371685,70048977041,70182517386,Contact
48371726,70048977082,70182516169,Contact
48371748,70048977104,70182522378,Contact
48371771,70048977127,70182522378,Contact
48371805,70048977161,70182524018,Contact
48371823,70048977179,70182524375,Contact
48371833,70048977189,70182524375,Contact
48371884,70048977240,70182530696,Contact
48371944,70048977300,70182597552,Contact
48371984,70048977340,70080703103,Contact
48372077,70048977433,70182538968,Contact
48372109,70048977465,70073147931,Contact
48372141,70048977497,70073147931,Contact
48372195,70048977551,70182609697,Contact
48372224,70048977580,70182814736,Contact
48372258,70048977614,70182814736,Contact
48372275,70048977631,70182760381,Contact
48372412,70048977768,70182766101,Contact
48372643,70048977999,70182810170,Contact
48372778,70048978136,70181874049,Contact
48372930,70048978288,70182648498,Contact
48373015,70048978373,70182657003,Contact
48373069,70048978427,70182657003,Contact
48373141,70048978499,70182657717,Contact
48373231,70048978589,70182816852,Contact
48373330,70048978688,70181723458,Contact
48373357,70048978715,70181485486,Contact
48373727,70048979085,70181132492,Contact
48373775,70048979133,70180328431,Contact
48373831,70048979189,70073149396,Contact
48374284,70048979642,70182661737,Contact
48374342,70048979700,70182666480,Contact
48374407,70048979765,70182675259,Contact
48374500,70048979858,70182657003,Contact
48374623,70048979981,70181960132,Contact
48374661,70048980018,70181960132,Contact
48374676,70048980032,70182723138,Contact
48374693,70048980049,70182723138,Contact
48374762,70048980116,70182732806,Contact
48375044,70048980398,70182733166,Contact
48375078,70048980432,70182733166,Contact
48375098,70048980452,0,Contact
48375100,70048980452,70182818226,Contact
48375113,70048980466,70182739097,Contact
48375154,70048980507,70182743859,Contact
48375262,70048980616,70182746958,Contact
48375296,70048980650,70182746958,Contact
48375370,70048980724,70182745384,Contact
48375418,70048980772,70182818226,Contact
48375508,70048980862,70182818226,Contact
48375541,70048980895,70182746958,Contact
